ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_SKILL_L1,2015,2110,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_TOTAL,2015,3370,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_L3-4,2015,14390,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_L1,2015,2190,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_TOTAL,2015,2720,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_L3-4,2015,10810,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_L1,2015,1970,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_TOTAL,2015,3010,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_1,2015,5800,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_2,2015,3410,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_3,2015,3290,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_4,2015,2460,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_5,2015,2220,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_7,2015,2910,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_8,2015,2560,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_9,2015,2110,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_TOTAL,2015,3370,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_1,2015,6420,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_2,2015,4010,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_3,2015,3960,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_4,2015,2500,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_5,2015,2470,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_7,2015,3030,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_8,2015,2580,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_9,2015,2190,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_TOTAL,2015,2720,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_1,2015,4850,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_2,2015,3140,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_3,2015,2820,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_4,2015,2450,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_5,2015,2090,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_7,2015,2230,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_8,2015,2430,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_9,2015,1970,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_SKILL_TOTAL,2014,2760,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_SKILL_L3-4,2014,11430,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_SKILL_L1,2014,1970,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_TOTAL,2014,3110,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_L3-4,2014,13120,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_SKILL_L1,2014,2050,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_TOTAL,2014,2490,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_L3-4,2014,9910,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_SKILL_L1,2014,1840,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_TOTAL,2014,2760,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_1,2014,5220,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_2,2014,3100,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_3,2014,3110,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_4,2014,2320,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_5,2014,2040,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_7,2014,2710,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_8,2014,2390,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_T,OCU_ISCO08_9,2014,1970,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_TOTAL,2014,3110,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_1,2014,5720,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_2,2014,3670,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_3,2014,3730,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_4,2014,2390,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_5,2014,2270,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_7,2014,2820,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_8,2014,2410,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_M,OCU_ISCO08_9,2014,2050,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_TOTAL,2014,2490,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_1,2014,4420,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_2,2014,2840,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_3,2014,2650,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_4,2014,2310,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_5,2014,1920,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_7,2014,2080,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_8,2014,2250,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISL,SDG_0851_SEX_OCU_NB,DA:2522,SEX_F,OCU_ISCO08_9,2014,1840,,,T30:181_T12:145,S8:2815_S9:66_S6:48
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_TOTAL,2018,61.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L3-4,2018,252.2,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L2,2018,224.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L1,2018,29.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_TOTAL,2018,66.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L3-4,2018,278.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L2,2018,236.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L1,2018,32.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_TOTAL,2018,55.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L3-4,2018,222.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L2,2018,199.4,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L1,2018,26.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_TOTAL,2018,61.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_1,2018,96.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_2,2018,92.4,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_3,2018,63.5,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_4,2018,49.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_5,2018,39.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_6,2018,44.9,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_7,2018,46.9,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_8,2018,44.4,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_9,2018,29.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_X,2018,36.4,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_TOTAL,2018,66.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_1,2018,100.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_2,2018,106.9,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_3,2018,70.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_4,2018,53.5,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_5,2018,45.4,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_6,2018,44.8,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_7,2018,47.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_8,2018,45.2,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_9,2018,32.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_X,2018,39,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_TOTAL,2018,55.7,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_1,2018,87.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_2,2018,79,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_3,2018,56.6,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_4,2018,47.3,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_5,2018,33.8,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_6,2018,45.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_7,2018,35,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_8,2018,38.2,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_9,2018,26.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_X,2018,31.1,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_TOTAL,2016,57,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L3-4,2016,233,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L2,2016,205,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L1,2016,28,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_TOTAL,2016,62,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L3-4,2016,260,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L2,2016,218,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L1,2016,30,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_TOTAL,2016,50,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L3-4,2016,198,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L2,2016,181,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L1,2016,25,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_TOTAL,2016,57,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_1,2016,88,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_2,2016,85,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_3,2016,60,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_4,2016,45,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_5,2016,37,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_6,2016,36,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_7,2016,46,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_8,2016,41,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_9,2016,28,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_X,2016,33,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_TOTAL,2016,62,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_1,2016,95,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_2,2016,95,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_3,2016,70,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_4,2016,48,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_5,2016,45,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_6,2016,36,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_7,2016,47,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_8,2016,42,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_9,2016,30,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_X,2016,36,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_TOTAL,2016,50,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_1,2016,73,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_2,2016,74,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_3,2016,51,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_4,2016,43,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_5,2016,31,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_6,2016,35,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_7,2016,37,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_8,2016,35,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_9,2016,25,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_ISCO08_X,2016,28,,,T30:125_T12:145,S14:3359
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_TOTAL,2015,55.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L3-4,2015,232,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L2,2015,195.5,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_SKILL_L1,2015,25.3,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_TOTAL,2015,59.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L3-4,2015,254.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L2,2015,203,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_SKILL_L1,2015,25.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_TOTAL,2015,50.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L3-4,2015,204.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L2,2015,175.1,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_F,OCU_SKILL_L1,2015,25,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_TOTAL,2015,55.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_1,2015,90.1,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_2,2015,84.3,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_3,2015,57.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_4,2015,43.8,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_5,2015,33.5,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_6,2015,37.8,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_7,2015,42.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_8,2015,37.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_9,2015,25.3,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_T,OCU_ISCO08_X,2015,26.8,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_TOTAL,2015,59.6,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_1,2015,95.2,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_2,2015,93.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_3,2015,65.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_4,2015,45.3,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_5,2015,37.7,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_6,2015,37.3,,,T30:125_T12:145,
ISR,SDG_0851_SEX_OCU_NB,BB:711,SEX_M,OCU_ISCO08_7,2015,43.9,,,T30:125_T12:145,
