ref_area,indicator,source,time,obs_value
CRI,SDG_A821_NOC_RT,XA:2133,2022,-0.88
CRI,SDG_A821_NOC_RT,XA:2133,2021,3.08
CRI,SDG_A821_NOC_RT,XA:2133,2020,7.26
CRI,SDG_A821_NOC_RT,XA:2133,2019,-0.12
CRI,SDG_A821_NOC_RT,XA:2133,2018,-1.21
CRI,SDG_A821_NOC_RT,XA:2133,2017,-1.23
CRI,SDG_A821_NOC_RT,XA:2133,2016,11.16
CRI,SDG_A821_NOC_RT,XA:2133,2015,4.21
CRI,SDG_A821_NOC_RT,XA:2133,2014,1.35
CRI,SDG_A821_NOC_RT,XA:2133,2013,0.84
CRI,SDG_A821_NOC_RT,XA:2133,2012,-3.35
CRI,SDG_A821_NOC_RT,XA:2133,2011,2.7
CRI,SDG_A821_NOC_RT,XA:2133,2010,6.72
CRI,SDG_A821_NOC_RT,XA:2133,2009,1.27
CRI,SDG_A821_NOC_RT,XA:2133,2008,3.6
CRI,SDG_A821_NOC_RT,XA:2133,2007,3.04
CRI,SDG_A821_NOC_RT,XA:2133,2006,4.55
CRI,SDG_A821_NOC_RT,XA:2133,2005,-2.01
CRI,SDG_A821_NOC_RT,XA:2133,2004,3.74
CRI,SDG_A821_NOC_RT,XA:2133,2003,1.31
CRI,SDG_A821_NOC_RT,XA:2133,2002,1.76
CRI,SDG_A821_NOC_RT,XA:2133,2001,-2.1
CRI,SDG_A821_NOC_RT,XA:2133,2000,1.37
CUB,SDG_A821_NOC_RT,XA:1982,2022,0.85
CUB,SDG_A821_NOC_RT,XA:1982,2021,-0.77
CUB,SDG_A821_NOC_RT,XA:1982,2020,-3.41
CUB,SDG_A821_NOC_RT,XA:1982,2019,-0.71
CUB,SDG_A821_NOC_RT,XA:1982,2018,1.93
CUB,SDG_A821_NOC_RT,XA:1982,2017,1.15
CUB,SDG_A821_NOC_RT,XA:1982,2016,-0.2
CUB,SDG_A821_NOC_RT,XA:1982,2015,3.43
CUB,SDG_A821_NOC_RT,XA:1982,2014,0
CUB,SDG_A821_NOC_RT,XA:1982,2013,1.98
CUB,SDG_A821_NOC_RT,XA:1982,2012,2.74
CUB,SDG_A821_NOC_RT,XA:1982,2011,2.13
CUB,SDG_A821_NOC_RT,XA:1982,2010,4.07
CUB,SDG_A821_NOC_RT,XA:1982,2009,-1.12
CUB,SDG_A821_NOC_RT,XA:1982,2008,3.09
CUB,SDG_A821_NOC_RT,XA:1982,2007,5.92
CUB,SDG_A821_NOC_RT,XA:1982,2006,10.23
CUB,SDG_A821_NOC_RT,XA:1982,2005,9.51
CUB,SDG_A821_NOC_RT,XA:1982,2004,3.97
CUB,SDG_A821_NOC_RT,XA:1982,2003,1.7
CUB,SDG_A821_NOC_RT,XA:1982,2002,-0.18
CUB,SDG_A821_NOC_RT,XA:1982,2001,0.77
CUB,SDG_A821_NOC_RT,XA:1982,2000,3.82
CYP,SDG_A821_NOC_RT,XA:2149,2022,1.7
CYP,SDG_A821_NOC_RT,XA:2149,2021,3.05
CYP,SDG_A821_NOC_RT,XA:2149,2020,-4.75
CYP,SDG_A821_NOC_RT,XA:2149,2019,2.03
CYP,SDG_A821_NOC_RT,XA:2149,2018,0.45
CYP,SDG_A821_NOC_RT,XA:2149,2017,2.02
CYP,SDG_A821_NOC_RT,XA:2149,2016,4.85
CYP,SDG_A821_NOC_RT,XA:2149,2015,3.34
CYP,SDG_A821_NOC_RT,XA:2149,2014,-3.23
CYP,SDG_A821_NOC_RT,XA:2149,2013,-2.87
CYP,SDG_A821_NOC_RT,XA:2149,2012,0.14
CYP,SDG_A821_NOC_RT,XA:2149,2011,1.19
CYP,SDG_A821_NOC_RT,XA:2149,2010,-0.17
CYP,SDG_A821_NOC_RT,XA:2149,2009,-1.85
CYP,SDG_A821_NOC_RT,XA:2149,2008,1.12
CYP,SDG_A821_NOC_RT,XA:2149,2007,0.48
CYP,SDG_A821_NOC_RT,XA:2149,2006,0.73
CYP,SDG_A821_NOC_RT,XA:2149,2005,3.07
CYP,SDG_A821_NOC_RT,XA:2149,2004,2.94
CYP,SDG_A821_NOC_RT,XA:2149,2003,-0.92
CYP,SDG_A821_NOC_RT,XA:2149,2002,0.38
CYP,SDG_A821_NOC_RT,XA:2149,2001,-1.9
CYP,SDG_A821_NOC_RT,XA:2149,2000,2.34
CZE,SDG_A821_NOC_RT,XA:1990,2022,0.88
CZE,SDG_A821_NOC_RT,XA:1990,2021,4.05
CZE,SDG_A821_NOC_RT,XA:1990,2020,-3.88
CZE,SDG_A821_NOC_RT,XA:1990,2019,3.24
CZE,SDG_A821_NOC_RT,XA:1990,2018,2.08
CZE,SDG_A821_NOC_RT,XA:1990,2017,3.65
CZE,SDG_A821_NOC_RT,XA:1990,2016,0.67
CZE,SDG_A821_NOC_RT,XA:1990,2015,4.17
CZE,SDG_A821_NOC_RT,XA:1990,2014,1.48
CZE,SDG_A821_NOC_RT,XA:1990,2013,-1
CZE,SDG_A821_NOC_RT,XA:1990,2012,-1.09
CZE,SDG_A821_NOC_RT,XA:1990,2011,1.37
CZE,SDG_A821_NOC_RT,XA:1990,2010,3.31
CZE,SDG_A821_NOC_RT,XA:1990,2009,-3
CZE,SDG_A821_NOC_RT,XA:1990,2008,1.68
CZE,SDG_A821_NOC_RT,XA:1990,2007,3.87
CZE,SDG_A821_NOC_RT,XA:1990,2006,5.49
CZE,SDG_A821_NOC_RT,XA:1990,2005,4.98
CZE,SDG_A821_NOC_RT,XA:1990,2004,5.5
CZE,SDG_A821_NOC_RT,XA:1990,2003,4.03
CZE,SDG_A821_NOC_RT,XA:1990,2002,0.28
CZE,SDG_A821_NOC_RT,XA:1990,2001,2.47
CZE,SDG_A821_NOC_RT,XA:1990,2000,4.88
DEU,SDG_A821_NOC_RT,XA:2165,2022,-0.53
DEU,SDG_A821_NOC_RT,XA:2165,2021,2.53
DEU,SDG_A821_NOC_RT,XA:2165,2020,-1.03
DEU,SDG_A821_NOC_RT,XA:2165,2019,-0.4
DEU,SDG_A821_NOC_RT,XA:2165,2018,0.4
DEU,SDG_A821_NOC_RT,XA:2165,2017,1.72
DEU,SDG_A821_NOC_RT,XA:2165,2016,0.07
DEU,SDG_A821_NOC_RT,XA:2165,2015,1.24
DEU,SDG_A821_NOC_RT,XA:2165,2014,1.55
DEU,SDG_A821_NOC_RT,XA:2165,2013,-0.47
DEU,SDG_A821_NOC_RT,XA:2165,2012,-0.31
DEU,SDG_A821_NOC_RT,XA:2165,2011,1.18
DEU,SDG_A821_NOC_RT,XA:2165,2010,3.15
DEU,SDG_A821_NOC_RT,XA:2165,2009,-5.9
DEU,SDG_A821_NOC_RT,XA:2165,2008,-0.65
DEU,SDG_A821_NOC_RT,XA:2165,2007,0.64
DEU,SDG_A821_NOC_RT,XA:2165,2006,1.56
DEU,SDG_A821_NOC_RT,XA:2165,2005,-1.71
DEU,SDG_A821_NOC_RT,XA:2165,2004,2.83
DEU,SDG_A821_NOC_RT,XA:2165,2003,0.45
DEU,SDG_A821_NOC_RT,XA:2165,2002,0.76
DEU,SDG_A821_NOC_RT,XA:2165,2001,1.32
DEU,SDG_A821_NOC_RT,XA:2165,2000,2.43
DJI,SDG_A821_NOC_RT,XA:2173,2022,0.76
DJI,SDG_A821_NOC_RT,XA:2173,2021,1.3
DJI,SDG_A821_NOC_RT,XA:2173,2020,5.63
DJI,SDG_A821_NOC_RT,XA:2173,2019,3.67
DJI,SDG_A821_NOC_RT,XA:2173,2018,2.75
DJI,SDG_A821_NOC_RT,XA:2173,2017,3.01
DJI,SDG_A821_NOC_RT,XA:2173,2016,4.51
DJI,SDG_A821_NOC_RT,XA:2173,2015,5.01
DJI,SDG_A821_NOC_RT,XA:2173,2014,4.49
DJI,SDG_A821_NOC_RT,XA:2173,2013,2.56
DJI,SDG_A821_NOC_RT,XA:2173,2012,2.52
DJI,SDG_A821_NOC_RT,XA:2173,2011,4.76
DJI,SDG_A821_NOC_RT,XA:2173,2010,2.02
DJI,SDG_A821_NOC_RT,XA:2173,2009,-0.26
DJI,SDG_A821_NOC_RT,XA:2173,2008,3.75
DJI,SDG_A821_NOC_RT,XA:2173,2007,2.93
DJI,SDG_A821_NOC_RT,XA:2173,2006,3.11
DJI,SDG_A821_NOC_RT,XA:2173,2005,1.78
DJI,SDG_A821_NOC_RT,XA:2173,2004,1.68
DJI,SDG_A821_NOC_RT,XA:2173,2003,1.12
DJI,SDG_A821_NOC_RT,XA:2173,2002,-0.26
DJI,SDG_A821_NOC_RT,XA:2173,2001,-1.94
DJI,SDG_A821_NOC_RT,XA:2173,2000,-2.73
DNK,SDG_A821_NOC_RT,XA:2181,2022,-0.04
DNK,SDG_A821_NOC_RT,XA:2181,2021,2.72
DNK,SDG_A821_NOC_RT,XA:2181,2020,-1.44
DNK,SDG_A821_NOC_RT,XA:2181,2019,0.44
DNK,SDG_A821_NOC_RT,XA:2181,2018,0.42
DNK,SDG_A821_NOC_RT,XA:2181,2017,1.83
DNK,SDG_A821_NOC_RT,XA:2181,2016,1.65
DNK,SDG_A821_NOC_RT,XA:2181,2015,0.8
DNK,SDG_A821_NOC_RT,XA:2181,2014,0.67
DNK,SDG_A821_NOC_RT,XA:2181,2013,1.21
DNK,SDG_A821_NOC_RT,XA:2181,2012,0.73
DNK,SDG_A821_NOC_RT,XA:2181,2011,1.37
DNK,SDG_A821_NOC_RT,XA:2181,2010,4.09
DNK,SDG_A821_NOC_RT,XA:2181,2009,-1.71
DNK,SDG_A821_NOC_RT,XA:2181,2008,-0.26
DNK,SDG_A821_NOC_RT,XA:2181,2007,0.61
DNK,SDG_A821_NOC_RT,XA:2181,2006,1.97
DNK,SDG_A821_NOC_RT,XA:2181,2005,1.92
DNK,SDG_A821_NOC_RT,XA:2181,2004,1.38
DNK,SDG_A821_NOC_RT,XA:2181,2003,1.56
DNK,SDG_A821_NOC_RT,XA:2181,2002,-0.39
DNK,SDG_A821_NOC_RT,XA:2181,2001,0.88
DNK,SDG_A821_NOC_RT,XA:2181,2000,3.27
DOM,SDG_A821_NOC_RT,XA:2189,2022,1.11
DOM,SDG_A821_NOC_RT,XA:2189,2021,7.52
DOM,SDG_A821_NOC_RT,XA:2189,2020,-1.2
DOM,SDG_A821_NOC_RT,XA:2189,2019,2.1
DOM,SDG_A821_NOC_RT,XA:2189,2018,3.12
DOM,SDG_A821_NOC_RT,XA:2189,2017,1.62
DOM,SDG_A821_NOC_RT,XA:2189,2016,3.87
DOM,SDG_A821_NOC_RT,XA:2189,2015,1.97
DOM,SDG_A821_NOC_RT,XA:2189,2014,4.14
DOM,SDG_A821_NOC_RT,XA:2189,2013,4.1
DOM,SDG_A821_NOC_RT,XA:2189,2012,-0.57
DOM,SDG_A821_NOC_RT,XA:2189,2011,-0.34
DOM,SDG_A821_NOC_RT,XA:2189,2010,3.7
DOM,SDG_A821_NOC_RT,XA:2189,2009,3.57
DOM,SDG_A821_NOC_RT,XA:2189,2008,0.11
DOM,SDG_A821_NOC_RT,XA:2189,2007,4.92
DOM,SDG_A821_NOC_RT,XA:2189,2006,4.67
DOM,SDG_A821_NOC_RT,XA:2189,2005,8
DOM,SDG_A821_NOC_RT,XA:2189,2004,-0.55
DOM,SDG_A821_NOC_RT,XA:2189,2003,-1.53
DOM,SDG_A821_NOC_RT,XA:2189,2002,1.33
DOM,SDG_A821_NOC_RT,XA:2189,2001,3.36
DOM,SDG_A821_NOC_RT,XA:2189,2000,2.17
DZA,SDG_A821_NOC_RT,XA:1829,2022,1.31
DZA,SDG_A821_NOC_RT,XA:1829,2021,-0.47
DZA,SDG_A821_NOC_RT,XA:1829,2020,1.19
DZA,SDG_A821_NOC_RT,XA:1829,2019,-0.34
DZA,SDG_A821_NOC_RT,XA:1829,2018,-0.08
DZA,SDG_A821_NOC_RT,XA:1829,2017,0.2
DZA,SDG_A821_NOC_RT,XA:1829,2016,0.25
DZA,SDG_A821_NOC_RT,XA:1829,2015,1.01
DZA,SDG_A821_NOC_RT,XA:1829,2014,9
DZA,SDG_A821_NOC_RT,XA:1829,2013,-2.81
DZA,SDG_A821_NOC_RT,XA:1829,2012,2.48
DZA,SDG_A821_NOC_RT,XA:1829,2011,0.71
DZA,SDG_A821_NOC_RT,XA:1829,2010,0.69
DZA,SDG_A821_NOC_RT,XA:1829,2009,-1.14
DZA,SDG_A821_NOC_RT,XA:1829,2008,-1.96
DZA,SDG_A821_NOC_RT,XA:1829,2007,3.51
DZA,SDG_A821_NOC_RT,XA:1829,2006,-3.35
DZA,SDG_A821_NOC_RT,XA:1829,2005,1.17
DZA,SDG_A821_NOC_RT,XA:1829,2004,-5.28
DZA,SDG_A821_NOC_RT,XA:1829,2003,1.96
DZA,SDG_A821_NOC_RT,XA:1829,2002,1.28
DZA,SDG_A821_NOC_RT,XA:1829,2001,-2.88
DZA,SDG_A821_NOC_RT,XA:1829,2000,3.29
ECU,SDG_A821_NOC_RT,XA:2012,2022,-0.34
ECU,SDG_A821_NOC_RT,XA:2012,2021,-7.98
ECU,SDG_A821_NOC_RT,XA:2012,2020,1.99
ECU,SDG_A821_NOC_RT,XA:2012,2019,-1.61
ECU,SDG_A821_NOC_RT,XA:2012,2018,0.52
ECU,SDG_A821_NOC_RT,XA:2012,2017,-1.4
ECU,SDG_A821_NOC_RT,XA:2012,2016,-5.27
ECU,SDG_A821_NOC_RT,XA:2012,2015,-6.44
ECU,SDG_A821_NOC_RT,XA:2012,2014,1.43
ECU,SDG_A821_NOC_RT,XA:2012,2013,2.88
ECU,SDG_A821_NOC_RT,XA:2012,2012,2.02
ECU,SDG_A821_NOC_RT,XA:2012,2011,6.35
ECU,SDG_A821_NOC_RT,XA:2012,2010,2.81
ECU,SDG_A821_NOC_RT,XA:2012,2009,2.92
ECU,SDG_A821_NOC_RT,XA:2012,2008,5.09
ECU,SDG_A821_NOC_RT,XA:2012,2007,1.13
ECU,SDG_A821_NOC_RT,XA:2012,2006,0.24
ECU,SDG_A821_NOC_RT,XA:2012,2005,2.24
ECU,SDG_A821_NOC_RT,XA:2012,2004,1.57
ECU,SDG_A821_NOC_RT,XA:2012,2003,0.12
ECU,SDG_A821_NOC_RT,XA:2012,2002,1.35
ECU,SDG_A821_NOC_RT,XA:2012,2001,0.04
ECU,SDG_A821_NOC_RT,XA:2012,2000,0.7
EGY,SDG_A821_NOC_RT,XA:2016,2022,2.89
EGY,SDG_A821_NOC_RT,XA:2016,2021,1.3
EGY,SDG_A821_NOC_RT,XA:2016,2020,3.21
EGY,SDG_A821_NOC_RT,XA:2016,2019,3.93
EGY,SDG_A821_NOC_RT,XA:2016,2018,4.9
EGY,SDG_A821_NOC_RT,XA:2016,2017,5.07
EGY,SDG_A821_NOC_RT,XA:2016,2016,2.33
EGY,SDG_A821_NOC_RT,XA:2016,2015,4.7
EGY,SDG_A821_NOC_RT,XA:2016,2014,1.27
EGY,SDG_A821_NOC_RT,XA:2016,2013,0.67
EGY,SDG_A821_NOC_RT,XA:2016,2012,1.42
EGY,SDG_A821_NOC_RT,XA:2016,2011,4.17
EGY,SDG_A821_NOC_RT,XA:2016,2010,-0.55
EGY,SDG_A821_NOC_RT,XA:2016,2009,2.25
EGY,SDG_A821_NOC_RT,XA:2016,2008,5.2
EGY,SDG_A821_NOC_RT,XA:2016,2007,0.56
EGY,SDG_A821_NOC_RT,XA:2016,2006,1.5
EGY,SDG_A821_NOC_RT,XA:2016,2005,0.48
EGY,SDG_A821_NOC_RT,XA:2016,2004,-1.55
EGY,SDG_A821_NOC_RT,XA:2016,2003,-0.94
EGY,SDG_A821_NOC_RT,XA:2016,2002,4.26
EGY,SDG_A821_NOC_RT,XA:2016,2001,3.76
EGY,SDG_A821_NOC_RT,XA:2016,2000,7.38
ERI,SDG_A821_NOC_RT,XA:1921,2022,-1.09
ERI,SDG_A821_NOC_RT,XA:1921,2021,-0.47
ERI,SDG_A821_NOC_RT,XA:1921,2020,-0.27
ERI,SDG_A821_NOC_RT,XA:1921,2019,1.57
ERI,SDG_A821_NOC_RT,XA:1921,2018,10.85
ERI,SDG_A821_NOC_RT,XA:1921,2017,-11.19
ERI,SDG_A821_NOC_RT,XA:1921,2016,6.82
ERI,SDG_A821_NOC_RT,XA:1921,2015,-21.19
ERI,SDG_A821_NOC_RT,XA:1921,2014,30.39
ERI,SDG_A821_NOC_RT,XA:1921,2013,-12.27
ERI,SDG_A821_NOC_RT,XA:1921,2012,-0.14
ERI,SDG_A821_NOC_RT,XA:1921,2011,5.91
ERI,SDG_A821_NOC_RT,XA:1921,2010,0.01
ERI,SDG_A821_NOC_RT,XA:1921,2009,0.74
ERI,SDG_A821_NOC_RT,XA:1921,2008,-12.88
ERI,SDG_A821_NOC_RT,XA:1921,2007,0.11
ERI,SDG_A821_NOC_RT,XA:1921,2006,-2.35
ERI,SDG_A821_NOC_RT,XA:1921,2005,0.64
ERI,SDG_A821_NOC_RT,XA:1921,2004,-3.18
ERI,SDG_A821_NOC_RT,XA:1921,2003,-7.23
ERI,SDG_A821_NOC_RT,XA:1921,2002,-0.7
ERI,SDG_A821_NOC_RT,XA:1921,2001,5.89
ERI,SDG_A821_NOC_RT,XA:1921,2000,-4.08
ESH,SDG_A821_NOC_RT,XA:2024,2022,-0.99
ESH,SDG_A821_NOC_RT,XA:2024,2021,-1.25
ESH,SDG_A821_NOC_RT,XA:2024,2020,0.95
ESH,SDG_A821_NOC_RT,XA:2024,2019,0.44
ESH,SDG_A821_NOC_RT,XA:2024,2018,0.74
ESH,SDG_A821_NOC_RT,XA:2024,2017,0.98
ESH,SDG_A821_NOC_RT,XA:2024,2016,0.59
ESH,SDG_A821_NOC_RT,XA:2024,2015,-0.12
ESH,SDG_A821_NOC_RT,XA:2024,2014,1.02
ESH,SDG_A821_NOC_RT,XA:2024,2013,0.2
ESH,SDG_A821_NOC_RT,XA:2024,2012,0.88
ESH,SDG_A821_NOC_RT,XA:2024,2011,1.13
ESH,SDG_A821_NOC_RT,XA:2024,2010,1.87
ESH,SDG_A821_NOC_RT,XA:2024,2009,-1.91
ESH,SDG_A821_NOC_RT,XA:2024,2008,1.07
ESH,SDG_A821_NOC_RT,XA:2024,2007,1.9
ESH,SDG_A821_NOC_RT,XA:2024,2006,1.51
ESH,SDG_A821_NOC_RT,XA:2024,2005,0.83
ESH,SDG_A821_NOC_RT,XA:2024,2004,1.2
ESH,SDG_A821_NOC_RT,XA:2024,2003,-0.91
ESH,SDG_A821_NOC_RT,XA:2024,2002,-0.57
ESH,SDG_A821_NOC_RT,XA:2024,2001,-0.68
ESH,SDG_A821_NOC_RT,XA:2024,2000,-0.86
ESP,SDG_A821_NOC_RT,XA:2028,2022,1.04
ESP,SDG_A821_NOC_RT,XA:2028,2021,1.61
ESP,SDG_A821_NOC_RT,XA:2028,2020,-8.12
ESP,SDG_A821_NOC_RT,XA:2028,2019,-0.19
ESP,SDG_A821_NOC_RT,XA:2028,2018,-0.24
ESP,SDG_A821_NOC_RT,XA:2028,2017,0.31
ESP,SDG_A821_NOC_RT,XA:2028,2016,0.18
ESP,SDG_A821_NOC_RT,XA:2028,2015,0.9
ESP,SDG_A821_NOC_RT,XA:2028,2014,0.2
ESP,SDG_A821_NOC_RT,XA:2028,2013,1.32
ESP,SDG_A821_NOC_RT,XA:2028,2012,1.39
ESP,SDG_A821_NOC_RT,XA:2028,2011,0.81
ESP,SDG_A821_NOC_RT,XA:2028,2010,2.17
ESP,SDG_A821_NOC_RT,XA:2028,2009,3.05
ESP,SDG_A821_NOC_RT,XA:2028,2008,1.44
ESP,SDG_A821_NOC_RT,XA:2028,2007,0.49
ESP,SDG_A821_NOC_RT,XA:2028,2006,0.1
ESP,SDG_A821_NOC_RT,XA:2028,2005,-2.27
ESP,SDG_A821_NOC_RT,XA:2028,2004,-0.55
ESP,SDG_A821_NOC_RT,XA:2028,2003,-0.89
ESP,SDG_A821_NOC_RT,XA:2028,2002,-0.73
ESP,SDG_A821_NOC_RT,XA:2028,2001,0.72
ESP,SDG_A821_NOC_RT,XA:2028,2000,0.22
EST,SDG_A821_NOC_RT,XA:1874,2022,-2.18
EST,SDG_A821_NOC_RT,XA:1874,2021,6.87
EST,SDG_A821_NOC_RT,XA:1874,2020,2.1
EST,SDG_A821_NOC_RT,XA:1874,2019,3.37
EST,SDG_A821_NOC_RT,XA:1874,2018,3.03
EST,SDG_A821_NOC_RT,XA:1874,2017,3.62
EST,SDG_A821_NOC_RT,XA:1874,2016,2.39
EST,SDG_A821_NOC_RT,XA:1874,2015,-0.23
EST,SDG_A821_NOC_RT,XA:1874,2014,2.36
EST,SDG_A821_NOC_RT,XA:1874,2013,0.42
EST,SDG_A821_NOC_RT,XA:1874,2012,1.12
EST,SDG_A821_NOC_RT,XA:1874,2011,1.21
EST,SDG_A821_NOC_RT,XA:1874,2010,7.27
EST,SDG_A821_NOC_RT,XA:1874,2009,-5.67
EST,SDG_A821_NOC_RT,XA:1874,2008,-4.99
EST,SDG_A821_NOC_RT,XA:1874,2007,6.42
EST,SDG_A821_NOC_RT,XA:1874,2006,4.25
EST,SDG_A821_NOC_RT,XA:1874,2005,7.57
EST,SDG_A821_NOC_RT,XA:1874,2004,5.25
EST,SDG_A821_NOC_RT,XA:1874,2003,5.79
EST,SDG_A821_NOC_RT,XA:1874,2002,4.98
EST,SDG_A821_NOC_RT,XA:1874,2001,7.45
EST,SDG_A821_NOC_RT,XA:1874,2000,11.99
ETH,SDG_A821_NOC_RT,XA:2036,2022,0.53
ETH,SDG_A821_NOC_RT,XA:2036,2021,1.96
ETH,SDG_A821_NOC_RT,XA:2036,2020,4.6
ETH,SDG_A821_NOC_RT,XA:2036,2019,5.13
ETH,SDG_A821_NOC_RT,XA:2036,2018,3.52
ETH,SDG_A821_NOC_RT,XA:2036,2017,6.04
ETH,SDG_A821_NOC_RT,XA:2036,2016,5.89
ETH,SDG_A821_NOC_RT,XA:2036,2015,6.84
ETH,SDG_A821_NOC_RT,XA:2036,2014,6.66
ETH,SDG_A821_NOC_RT,XA:2036,2013,6.66
ETH,SDG_A821_NOC_RT,XA:2036,2012,4.76
ETH,SDG_A821_NOC_RT,XA:2036,2011,7.23
ETH,SDG_A821_NOC_RT,XA:2036,2010,8.64
ETH,SDG_A821_NOC_RT,XA:2036,2009,5.18
ETH,SDG_A821_NOC_RT,XA:2036,2008,7.16
ETH,SDG_A821_NOC_RT,XA:2036,2007,7.82
ETH,SDG_A821_NOC_RT,XA:2036,2006,7.31
ETH,SDG_A821_NOC_RT,XA:2036,2005,7.58
ETH,SDG_A821_NOC_RT,XA:2036,2004,9.12
ETH,SDG_A821_NOC_RT,XA:2036,2003,-5.89
ETH,SDG_A821_NOC_RT,XA:2036,2002,-2.27
ETH,SDG_A821_NOC_RT,XA:2036,2001,4.35
ETH,SDG_A821_NOC_RT,XA:2036,2000,2.32
FIN,SDG_A821_NOC_RT,XA:1836,2022,-0.3
FIN,SDG_A821_NOC_RT,XA:1836,2021,2.09
FIN,SDG_A821_NOC_RT,XA:1836,2020,-0.81
FIN,SDG_A821_NOC_RT,XA:1836,2019,0.16
FIN,SDG_A821_NOC_RT,XA:1836,2018,-1.47
FIN,SDG_A821_NOC_RT,XA:1836,2017,2.18
FIN,SDG_A821_NOC_RT,XA:1836,2016,2.37
FIN,SDG_A821_NOC_RT,XA:1836,2015,0.98
FIN,SDG_A821_NOC_RT,XA:1836,2014,0
FIN,SDG_A821_NOC_RT,XA:1836,2013,0.17
FIN,SDG_A821_NOC_RT,XA:1836,2012,-1.76
FIN,SDG_A821_NOC_RT,XA:1836,2011,1.29
FIN,SDG_A821_NOC_RT,XA:1836,2010,3.76
FIN,SDG_A821_NOC_RT,XA:1836,2009,-5.25
FIN,SDG_A821_NOC_RT,XA:1836,2008,-0.8
FIN,SDG_A821_NOC_RT,XA:1836,2007,3.27
FIN,SDG_A821_NOC_RT,XA:1836,2006,2.21
FIN,SDG_A821_NOC_RT,XA:1836,2005,-0.22
FIN,SDG_A821_NOC_RT,XA:1836,2004,4.19
FIN,SDG_A821_NOC_RT,XA:1836,2003,1.97
FIN,SDG_A821_NOC_RT,XA:1836,2002,1.41
FIN,SDG_A821_NOC_RT,XA:1836,2001,0.73
FIN,SDG_A821_NOC_RT,XA:1836,2000,4.45
FJI,SDG_A821_NOC_RT,XA:2044,2022,10.12
FJI,SDG_A821_NOC_RT,XA:2044,2021,-5.82
FJI,SDG_A821_NOC_RT,XA:2044,2020,-15.56
FJI,SDG_A821_NOC_RT,XA:2044,2019,-0.65
FJI,SDG_A821_NOC_RT,XA:2044,2018,3.66
FJI,SDG_A821_NOC_RT,XA:2044,2017,5.13
FJI,SDG_A821_NOC_RT,XA:2044,2016,3.32
FJI,SDG_A821_NOC_RT,XA:2044,2015,5.32
FJI,SDG_A821_NOC_RT,XA:2044,2014,7.63
FJI,SDG_A821_NOC_RT,XA:2044,2013,6.51
FJI,SDG_A821_NOC_RT,XA:2044,2012,3.07
FJI,SDG_A821_NOC_RT,XA:2044,2011,0.45
FJI,SDG_A821_NOC_RT,XA:2044,2010,0.47
FJI,SDG_A821_NOC_RT,XA:2044,2009,-3.73
FJI,SDG_A821_NOC_RT,XA:2044,2008,-1.77
FJI,SDG_A821_NOC_RT,XA:2044,2007,-3.8
FJI,SDG_A821_NOC_RT,XA:2044,2006,-1.44
FJI,SDG_A821_NOC_RT,XA:2044,2005,0.89
FJI,SDG_A821_NOC_RT,XA:2044,2004,3.79
FJI,SDG_A821_NOC_RT,XA:2044,2003,-0.3
FJI,SDG_A821_NOC_RT,XA:2044,2002,1.69
FJI,SDG_A821_NOC_RT,XA:2044,2001,0.3
FJI,SDG_A821_NOC_RT,XA:2044,2000,-3.06
FRA,SDG_A821_NOC_RT,XA:2048,2022,0.93
FRA,SDG_A821_NOC_RT,XA:2048,2021,3.74
FRA,SDG_A821_NOC_RT,XA:2048,2020,-7.36
FRA,SDG_A821_NOC_RT,XA:2048,2019,1.43
FRA,SDG_A821_NOC_RT,XA:2048,2018,1.09
FRA,SDG_A821_NOC_RT,XA:2048,2017,1.48
FRA,SDG_A821_NOC_RT,XA:2048,2016,0.69
FRA,SDG_A821_NOC_RT,XA:2048,2015,0.9
FRA,SDG_A821_NOC_RT,XA:2048,2014,1.5
FRA,SDG_A821_NOC_RT,XA:2048,2013,0.77
FRA,SDG_A821_NOC_RT,XA:2048,2012,0.11
FRA,SDG_A821_NOC_RT,XA:2048,2011,2.04
FRA,SDG_A821_NOC_RT,XA:2048,2010,1.67
FRA,SDG_A821_NOC_RT,XA:2048,2009,-2.02
FRA,SDG_A821_NOC_RT,XA:2048,2008,-1.21
FRA,SDG_A821_NOC_RT,XA:2048,2007,0.57
FRA,SDG_A821_NOC_RT,XA:2048,2006,1.8
FRA,SDG_A821_NOC_RT,XA:2048,2005,0.45
FRA,SDG_A821_NOC_RT,XA:2048,2004,3.05
FRA,SDG_A821_NOC_RT,XA:2048,2003,-1.53
FRA,SDG_A821_NOC_RT,XA:2048,2002,0.15
FRA,SDG_A821_NOC_RT,XA:2048,2001,-0.12
FRA,SDG_A821_NOC_RT,XA:2048,2000,1.35
GAB,SDG_A821_NOC_RT,XA:1937,2022,-1.51
GAB,SDG_A821_NOC_RT,XA:1937,2021,-1.89
GAB,SDG_A821_NOC_RT,XA:1937,2020,1.98
GAB,SDG_A821_NOC_RT,XA:1937,2019,1.34
GAB,SDG_A821_NOC_RT,XA:1937,2018,-1.67
GAB,SDG_A821_NOC_RT,XA:1937,2017,-2.15
GAB,SDG_A821_NOC_RT,XA:1937,2016,-0.87
GAB,SDG_A821_NOC_RT,XA:1937,2015,0.73
GAB,SDG_A821_NOC_RT,XA:1937,2014,0.87
GAB,SDG_A821_NOC_RT,XA:1937,2013,1.91
GAB,SDG_A821_NOC_RT,XA:1937,2012,1.58
