ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2014,15.52,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2014,32.813,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2014,13.721,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2013,15.866,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2013,31.237,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2013,13.797,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2013,17.756,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2013,33.645,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2013,15.303,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2013,13.436,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2013,27.066,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2013,11.933,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2012,13.376,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2012,29.253,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2012,10.888,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2012,14.81,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2012,32.279,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2012,11.54,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2012,11.489,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2012,23.349,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2012,10.079,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2011,13.481,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2011,22.663,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2011,11.57,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2011,13.265,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2011,24.762,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2011,10.631,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2011,13.753,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2011,19.466,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2011,12.71,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2010,14.086,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2010,30.5,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2010,11.194,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2010,12.732,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2010,29.615,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2010,9.528,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2010,15.844,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2010,31.837,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2010,13.301,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2009,13.674,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2009,26.978,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2009,11.154,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2009,12.136,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2009,26.157,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2009,9.575,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2009,15.644,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2009,27.959,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2009,13.203,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2008,13.06,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2008,27.062,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2008,10.93,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2008,12.521,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2008,26.878,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2008,10.303,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2008,13.722,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2008,27.295,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2008,11.695,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2007,15.966,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2007,26.581,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2007,13.964,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE15,2007,15.678,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_Y15-24,2007,27.592,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_M,AGE_YTHADULT_YGE25,2007,13.425,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE15,2007,16.431,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_Y15-24,2007,24.943,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BA:480,SEX_F,AGE_YTHADULT_YGE25,2007,14.832,B,,I11:264,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_YGE15,2005,6.566,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_Y15-24,2005,13.373,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_YGE25,2005,5.232,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_YGE15,2005,6.201,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_Y15-24,2005,14.947,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_YGE25,2005,4.629,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_YGE15,2005,7.07,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_Y15-24,2005,11.536,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_YGE25,2005,6.09,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_YGE15,2002,4.615,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_Y15-24,2002,5.907,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_T,AGE_YTHADULT_YGE25,2002,4.322,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_YGE15,2002,4.329,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_Y15-24,2002,6.111,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_M,AGE_YTHADULT_YGE25,2002,3.994,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_YGE15,2002,4.978,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_Y15-24,2002,5.72,,,,R1:3513
ALB,SDG_0852_SEX_AGE_RT,BB:7401,SEX_F,AGE_YTHADULT_YGE25,2002,4.77,,,,R1:3513
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2013,13.03,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2013,10.48,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2013,15.38,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2011,9.78,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2011,24.72,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2011,8.42,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2011,8.39,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2011,18.76,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2011,7.27,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2011,11.01,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2011,32,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2011,9.41,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2009,9.62,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2009,24.79,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2009,8.17,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2009,7.84,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2009,21.93,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2009,6.35,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2009,11.22,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2009,27.94,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2009,9.79,,,,S3:21_S4:32_S5:40
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2008,10.55,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2008,26.31,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2008,9.05,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2008,8.05,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2008,23.28,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2008,6.52,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2008,12.44,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2008,29.52,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2008,10.9,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2007,12.39,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2007,24.81,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2007,11.24,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2007,10.18,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2007,22.92,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2007,8.72,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2007,14.48,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2007,27.47,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2007,13.53,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2006,14.65,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2006,37.83,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2006,12.55,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2006,11.33,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2006,31.47,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2006,9.22,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2006,17.72,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2006,45.61,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2006,15.57,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2005,18.16,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2005,43.98,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2005,15.85,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2005,17.11,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2005,39,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2005,14.81,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2005,19.15,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2005,50.42,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2005,16.81,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2004,16.09,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2004,36.78,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2004,14.05,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2004,15.12,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2004,34.79,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2004,13,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2004,17,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2004,39,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2004,15.02,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2003,15.1,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2003,13.08,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2003,17.12,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2002,15.59,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2002,14.05,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2002,17.14,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE15,2000,14.04,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_Y15-24,2000,27.21,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_T,AGE_YTHADULT_YGE25,2000,12.69,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE15,2000,11.98,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_Y15-24,2000,24.89,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_M,AGE_YTHADULT_YGE25,2000,10.56,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE15,2000,16.2,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_Y15-24,2000,29.96,,,,S3:21_S4:32
ANT,SDG_0852_SEX_AGE_RT,BA:748,SEX_F,AGE_YTHADULT_YGE25,2000,14.89,,,,S3:21_S4:32
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE15,2022,2.873,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_Y15-24,2022,10.383,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE25,2022,2.265,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE15,2022,1.454,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_Y15-24,2022,6.204,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE25,2022,1.067,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE15,2022,7.066,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_Y15-24,2022,22.949,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE25,2022,5.798,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE15,2021,3.105,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_Y15-24,2021,9.965,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE25,2021,2.455,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE15,2021,2.109,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_Y15-24,2021,7.111,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE25,2021,1.634,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE15,2021,6.186,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_Y15-24,2021,18.862,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE25,2021,4.993,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE15,2020,4.294,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_Y15-24,2020,13.98,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE25,2020,3.575,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE15,2020,3.836,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_Y15-24,2020,12.461,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE25,2020,3.195,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE15,2020,5.715,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_Y15-24,2020,18.715,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE25,2020,4.754,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE15,2019,2.331,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_Y15-24,2019,7.581,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE25,2019,1.837,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE15,2019,1.34,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_Y15-24,2019,5.193,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE25,2019,0.966,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE15,2019,5.348,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_Y15-24,2019,15.737,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_F,AGE_YTHADULT_YGE25,2019,4.459,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE15,2018,2.236,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_Y15-24,2018,6.949,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_T,AGE_YTHADULT_YGE25,2018,1.711,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_YGE15,2018,1.337,,,,R1:3513
ARE,SDG_0852_SEX_AGE_RT,BA:716,SEX_M,AGE_YTHADULT_Y15-24,2018,5.016,,,,R1:3513
